Gender,Business,Dependancies,Calls,Type,Billing,Rating,Age,Salary,Base_pay,Bonus,Unit_Price,Volume,openingbalance,closingbalance,low,Unit_Sales,Total_Sales,Months,Education
Female,0,No,Yes,One year,Yes,No,49,90926.45854,36370.58341,4546.322927,26.07,6637600,33.240002,21.48999975,25.76,50.95,697.25,2,PG
Male,0,Yes,Yes,One year,No,No,49,90938.77919,36375.51168,4546.93896,27.93,2860300,33.290001,21.99,25.63619227,50.95,697.65,2,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,49,90939.3287,36375.73148,4546.966435,27.7,13724400,33.32,21.34,25.70482498,50.95,697.7,2,PG
Male,1,No,Yes,One year,Yes,No,49,90955.50917,36382.20367,4547.775459,28.090001,18228300,33.330002,21.370001,25.78051088,50.95,700.45,2,PG
Female,0,No,Yes,One year,No,No,49,90965.47575,36386.1903,4548.273788,27,4208000,33.349998,21.24,26.040001,50.95,701.3,2,PG
Male,0,No,Yes,Two year,No,No,49,90969.12665,36387.65066,4548.456333,26.16,881300,33.419998,21.91,25.809999,51,702,2,PG
Female,0,No,Yes,Month-to-month,Yes,No,49,91005.33413,36402.13365,4550.266707,26.43,2680200,33.459999,21.7811166,25.870001,51,702.9,2,PG
Female,0,Yes,Yes,Month-to-month,Yes,Yes,49,91007.37959,36402.95184,4550.36898,54.77995,12857200,33.490002,21.53499975,25.94276249,51,706.6,2,PG
Male,0,No,Yes,Month-to-month,No,No,49,91027.08927,36410.83571,4551.354464,27.07,459900,33.5,22.2818319,25.719999,51.05,706.85,2,PG
Male,1,No,Yes,Month-to-month,No,No,49,91064.03649,36425.6146,4553.201825,52.43,993000,33.5,21.99,25.825001,51.05,707.5,2,PG
Male,0,No,Yes,Month-to-month,No,No,49,91064.38682,36425.75473,4553.219341,26.15,2055000,33.509998,22,25.690001,51.05,708.8,2,PG
Male,1,No,Yes,One year,Yes,No,49,91066.35449,36426.5418,4553.317725,36.320001,6316000,33.540001,21.860001,25.52839756,51.1,709.5,2,PG
Male,0,Yes,Yes,Month-to-month,Yes,No,49,91079.43613,36431.77445,4553.971807,26.18,5326000,33.5600015,22.04999925,25.700001,51.1,710.05,2,PG
Male,0,Yes,Yes,Month-to-month,Yes,No,49,91081.41844,36432.56738,4554.070922,26.66,683900,33.57,21.76000025,26.110001,51.2,711.15,2,PG
Female,0,No,Yes,Month-to-month,No,No,49,91090.08746,36436.03498,4554.504373,26.5,3588900,33.57,22.1,25.559999,51.2,711.9,2,PG
Female,0,Yes,Yes,Month-to-month,Yes,No,49,91114.52183,36445.80873,4555.726092,26.43,2395100,33.59,22.227501,25.879999,51.2,711.95,2,PG
Male,0,No,Yes,Two year,Yes,No,49,91139.61127,36455.84451,4556.980564,26.32,3250300,33.630001,21.860001,25.780001,51.25,712.25,2,PG
Female,0,No,No,One year,Yes,No,49,91199.90061,36479.96025,4559.995031,54.469953,10562100,33.650002,21.75499925,25.78922649,51.25,712.75,2,PG
Male,0,No,Yes,One year,Yes,Yes,49,91235.265,36494.106,4561.76325,26.280001,2792600,33.669998,22.379999,25.719999,51.25,713,2,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,49,91267.45835,36506.98334,4563.372918,28.02,2789800,33.669998,22.02,25.9472196,51.3,713.75,2,PG
Male,0,No,Yes,Month-to-month,No,No,49,91280.0666,36512.02664,4564.00333,28.17,2560700,33.689999,22.27,26.10744675,51.3,715,2,PG
Male,0,No,Yes,Month-to-month,Yes,No,49,91281.0319,36512.41276,4564.051595,26.4,1083400,33.790001,22.2675,26.02,51.35,716.1,2,PG
Female,0,No,No,One year,Yes,No,49,91286.47047,36514.58819,4564.323524,26.25,4158100,33.880001,22.24,25.82,51.35,716.4,2,PG
Male,0,Yes,Yes,Month-to-month,No,No,49,91292.12057,36516.84823,4564.606029,52.380001,1526800,33.919998,22.0457804,25.875,51.35,717.3,2,PG
Female,1,No,Yes,Month-to-month,Yes,Yes,49,91304.95393,36521.98157,4565.247697,26.23,3993300,33.919998,22.865,25.629999,51.55,717.5,2,PG
Male,0,No,Yes,One year,No,No,88,91310.25022,36524.10009,4565.512511,28.260002,11046900,33.919998,22.299999,26.01703027,51.55,717.95,2,PG
Female,1,No,Yes,Month-to-month,No,Yes,49,91314.7798,36525.91192,4565.73899,265.879993,19419000,33.939999,22.139999,26.0550003,51.55,718.55,2,PG
Male,1,No,Yes,One year,No,No,49,91318.6147,36527.44588,4565.930735,28.17,3961000,33.950001,22.16,26.16399529,51.6,720.05,2,Graduation
Female,0,Yes,Yes,Month-to-month,No,Yes,49,91327.82166,36531.12867,4566.391083,52.400002,2467800,34.009998,22.5,25.8899995,51.65,720.45,2,Graduation
Female,1,No,Yes,Two year,Yes,No,49,91348.52578,36539.41031,4567.426289,26.469999,1570100,34.02,22,26.190001,51.7,723.35,2,Graduation
Female,1,No,Yes,Month-to-month,Yes,No,49,91355.74084,36542.29634,4567.787042,27.849999,3009600,34.060001,22.219999,25.65504241,51.8,726.1,2,Graduation
Male,1,No,Yes,Month-to-month,No,No,49,91364.97656,36545.99062,4568.248828,26.85,2144200,34.130001,22.79113031,26.120001,52.1,729.95,2,Graduation
Male,0,Yes,No,Month-to-month,No,No,49,91388.16731,36555.26692,4569.408366,26.610001,10369300,34.130001,22.21812107,25.889999,52.15,729.95,2,Graduation
Female,1,No,Yes,Month-to-month,No,Yes,49,91393.27524,36557.3101,4569.663762,26.4,3142800,34.220001,22.14592346,25.629999,52.2,731.3,2,Graduation
Male,0,Yes,Yes,Month-to-month,No,No,49,91396.53455,36558.61382,4569.826728,28.22,2632900,34.25,22.59,26.126295,52.3,732.5,2,Graduation
Female,0,Yes,Yes,Two year,Yes,No,49,91397.12762,36558.85105,4569.856381,26.6,3301600,34.25999833,22.209999,25.72978205,52.5,733.55,2,Graduation
Male,0,No,Yes,Month-to-month,Yes,Yes,49,91399.86489,36559.94596,4569.993245,26.75,3405900,34.400002,22.26,25.85,52.55,734.35,2,Graduation
Female,0,Yes,Yes,One year,No,No,49,91436.30464,36574.52185,4571.815232,26.530001,1051100,34.400002,22.46999925,26.120001,52.7,735.5,2,Graduation
Female,0,No,Yes,One year,No,Yes,49,91436.51029,36574.60412,4571.825515,26.48,1914400,34.509998,22.65,26.110001,53,736.8,2,Graduation
Female,0,No,Yes,Month-to-month,Yes,Yes,49,91451.35385,36580.54154,4572.567693,26.93,4520000,34.59,23.01,25.93,53.1,738.2,2,Graduation
Female,0,No,Yes,One year,Yes,No,49,91479.20573,36591.68229,4573.960287,52.77,1288600,34.599998,22.38912804,26.084999,53.1,739.35,2,Graduation
Male,0,No,Yes,One year,No,No,50,91496.83559,36598.73424,4574.84178,26.27,64018300,34.610001,22.6450005,25.65,53.3,739.9,2,Graduation
Male,0,No,Yes,Two year,Yes,No,50,91498.82637,36599.53055,4574.941319,26.5,876900,34.630001,22.424999,25.959999,53.35,740,2,Graduation
Male,0,Yes,Yes,Month-to-month,No,No,50,91517.08733,36606.83493,4575.854367,26.51,1077900,34.66,22.575001,26.120001,53.4,740.3,2,Graduation
Female,0,No,Yes,Month-to-month,No,No,50,91522.50026,36609.00011,4576.125013,55.24995,12148600,34.779999,22.17499925,26.23544097,53.45,740.55,2,Graduation
Female,1,No,No,One year,No,No,50,91528.70531,36611.48213,4576.435266,26.799999,2659500,34.990002,22.879999,26.27,53.45,740.8,2,Graduation
Female,0,Yes,Yes,Month-to-month,Yes,Yes,50,91537.37486,36614.94995,4576.868743,26.690001,2455900,34.990002,22.754999,26.139999,53.45,741,2,Graduation
Female,0,No,Yes,Two year,Yes,No,50,91558.64081,36623.45632,4577.932041,26.389999,4846600,35.02,22.63249975,25.76,53.5,741.4,2,Graduation
Female,0,No,Yes,Month-to-month,Yes,Yes,50,91565.01831,36626.00732,4578.250916,26.370001,1455600,35.080002,22.33,26.139999,53.5,742.9,2,Graduation
Female,0,No,Yes,One year,No,No,50,91598.17501,36639.27001,4579.908751,52.75,1628200,35.09,22.780001,26.0200005,53.5,742.95,2,Graduation
Female,0,No,No,Month-to-month,No,No,50,91625.4684,36650.18736,4581.27342,26.52,3805600,35.09,22.5739994,26.25,53.6,743.05,2,Graduation
Male,0,Yes,Yes,Month-to-month,Yes,Yes,50,91629.07265,36651.62906,4581.453633,26.549999,3142600,35.099998,22.37000075,26.190001,53.6,743.5,2,Graduation
Male,0,No,Yes,Month-to-month,Yes,No,50,91631.16403,36652.46561,4581.558202,26.469999,603000,35.169998,22.91,26.27,53.6,743.75,2,Graduation
Female,0,No,Yes,One year,Yes,No,50,91660.48699,36664.1948,4583.02435,55.539951,10538900,35.18,22.879999,26.31700649,53.65,745.3,2,Graduation
Male,0,Yes,Yes,Two year,Yes,No,50,91672.42806,36668.97122,4583.621403,26.49,2151300,35.240002,22.6450005,26.07,53.65,749.25,2,Graduation
Female,0,No,Yes,Month-to-month,Yes,No,50,91707.3737,36682.94948,4585.368685,26.49,11677000,35.240002,23.459999,25.719999,53.65,749.35,2,Graduation
Male,0,No,Yes,Month-to-month,Yes,No,50,91719.87442,36687.94977,4585.993721,26.76,7235400,35.279999,23.700001,26,53.75,750.1,2,Graduation
Male,0,Yes,Yes,One year,No,No,50,91740.2731,36696.10924,4587.013655,26.860001,229600,35.349998,22.76,26.08,53.75,751.65,2,Graduation
Male,0,No,Yes,Month-to-month,Yes,No,50,91743.34644,36697.33857,4587.167322,27.019999,3718700,35.439999,22.709999,26.01578107,53.8,754,2,Graduation
Female,0,Yes,Yes,Month-to-month,Yes,Yes,50,91770.72403,36708.28961,4588.536202,26.43,4039300,35.450001,23.4300005,26.08,53.8,754.5,2,Graduation
Female,0,No,Yes,One year,Yes,No,50,91773.64855,36709.45942,4588.682428,26.57,5130500,35.450001,23.0249995,25.77,53.8,754.65,2,Graduation
Male,0,No,Yes,Month-to-month,No,Yes,50,91779.6664,36711.86656,4588.98332,27.030008,4594400,35.490002,22.92,25.86785108,53.85,755.4,2,Graduation
Male,0,Yes,Yes,Month-to-month,No,No,50,91795.6731,36718.26924,4589.783655,26.540001,664000,35.54356929,22.99,26.01,53.85,755.5,2,Graduation
Male,1,No,Yes,Month-to-month,Yes,Yes,50,91805.79893,36722.31957,4590.289947,26.6,5188500,35.560001,23,25.85,53.85,755.6,2,Graduation
Female,0,Yes,No,Month-to-month,No,No,50,91806.36914,36722.54766,4590.318457,26.700001,1261400,35.740002,23.049999,26.42,53.9,757.95,2,Graduation
Male,0,No,Yes,Month-to-month,Yes,No,50,91807.70047,36723.08019,4590.385024,26.540001,1412800,35.746666,22.75,26.290001,53.95,758.6,2,Graduation
Male,1,No,Yes,Month-to-month,Yes,No,50,91814.28998,36725.71599,4590.714499,26.73,2106600,35.790001,24.15,26.26,53.95,759.35,2,Graduation
Female,0,No,Yes,Month-to-month,Yes,Yes,50,91817.83343,36727.13337,4590.891672,29.88,7138000,35.860001,22.7299995,26.36192271,53.95,759.55,2,Graduation
Female,0,Yes,Yes,Month-to-month,No,No,50,91837.74504,36735.09801,4591.887252,55.549949,10939300,35.889999,23.629999,26.40337145,53.95,760.05,2,Graduation
Female,1,No,Yes,Month-to-month,Yes,No,50,91851.36724,36740.5469,4592.568362,26.57,2549000,35.959999,23.26,25.84,54,761.85,2,Graduation
Female,0,No,Yes,Month-to-month,No,No,50,91856.77645,36742.71058,4592.838823,55.61995,8982400,36.009998,22.6,26.38897649,54,761.95,2,Graduation
Female,0,Yes,Yes,Month-to-month,Yes,Yes,50,91884.41938,36753.76775,4594.220969,26.58,1139100,36.130001,23.219999,26.389999,54.05,762.1,2,Graduation
Male,0,No,Yes,Two year,Yes,No,50,91927.02824,36770.8113,4596.351412,28.380002,16784700,36.14937759,23.1049995,26.0359527,54.1,762.45,2,Graduation
Male,0,No,Yes,Two year,No,No,50,91927.22003,36770.88801,4596.361002,27.27,6514100,36.240002,22.98,26.43,54.1,762.5,2,Graduation
Male,0,Yes,No,Two year,Yes,No,50,91933.02841,36773.21136,4596.651421,28.339999,2714200,36.419998,23.049999,26.21112253,54.1,764.55,2,Graduation
Female,0,No,Yes,Two year,No,No,50,91956.07605,36782.43042,4597.803803,26.92,2884300,36.5,22.897499,26.309999,54.15,765.15,2,Graduation
Male,0,No,Yes,Two year,No,No,50,91973.60699,36789.44279,4598.68035,27.959999,9981500,36.52,23.33,26.42,54.15,765.45,2,Graduation
Female,0,No,Yes,Month-to-month,No,No,50,91988.8199,36795.52796,4599.440995,26.719999,2898800,36.59,22.9,25.98,54.2,765.5,2,Graduation
Male,1,No,Yes,One year,Yes,No,50,92012.01951,36804.8078,4600.600976,26.67,4447800,36.599998,23.469999,26.110001,54.2,767.9,2,Graduation
Female,0,Yes,Yes,Two year,Yes,No,50,92018.8851,36807.55404,4600.944255,26.91,849600,36.6,23,26.48,54.2,768.05,2,Graduation
Male,0,Yes,Yes,Two year,Yes,No,50,92023.07393,36809.22957,4601.153697,55.479952,10947200,36.650002,23.190001,26.42256297,54.2,768.45,3,Graduation
Female,0,No,Yes,Two year,Yes,No,50,92024.41602,36809.76641,4601.220801,26.709999,757800,36.68,23.1,26.49,54.2,769.1,3,Graduation
Female,0,Yes,Yes,Month-to-month,Yes,No,50,92046.30002,36818.52001,4602.315001,26.92,2510800,36.84,22.91,26.469999,54.25,770.6,3,Graduation
Male,0,No,No,Month-to-month,No,No,50,92063.58259,36825.43303,4603.17913,26.700001,982900,36.849998,23.49,26.43,54.25,771.95,3,Graduation
Male,1,No,Yes,Month-to-month,Yes,Yes,50,92065.19557,36826.07823,4603.259779,27.15,1219300,36.919998,22.98,26.35,54.25,772.4,3,Graduation
Male,1,No,Yes,Month-to-month,No,Yes,50,92072.43958,36828.97583,4603.621979,27.129999,3150100,36.939999,23.709999,26.59,54.25,772.85,3,Graduation
Male,0,No,Yes,Month-to-month,Yes,Yes,50,92080.28489,36832.11396,4604.014245,26.98,3634200,36.939999,24.0993184,25.209999,54.25,773.2,3,Graduation
Female,0,No,Yes,Month-to-month,Yes,Yes,50,92085.84356,36834.33742,4604.292178,26.9,2019100,36.959999,23.379999,26.41,54.3,773.65,3,PG
Female,1,No,Yes,Month-to-month,Yes,Yes,50,92089.58331,36835.83332,4604.479166,26.610001,971500,36.990002,23.49,26.26,54.3,775.3,3,PG
Female,0,No,Yes,Month-to-month,No,No,50,92111.06216,36844.42487,4605.553108,26.85,42246100,37,23.290001,26.08,54.35,777.3,3,PG
Male,0,No,Yes,Month-to-month,No,No,50,92176.2021,36870.48084,4608.810105,26.65,2476800,37.02,23.219999,26.379999,54.35,777.3,3,PG
Male,0,No,Yes,Month-to-month,Yes,Yes,50,92181.5867,36872.63468,4609.079335,26.700001,2919400,37.07638367,23.24,26.120001,54.35,777.35,3,PG
Female,0,Yes,Yes,Two year,No,No,50,92224.63433,36889.85373,4611.231717,56.49995,16663600,37.080002,23.16,26.63367401,54.4,779.2,3,PG
Male,0,No,Yes,Month-to-month,No,No,50,92234.2413,36893.69652,4611.712065,27.549999,3337500,37.16,23.58,26.59,54.4,779.25,3,PG
Female,0,Yes,Yes,Two year,Yes,No,50,92251.8368,36900.73472,4612.59184,26.690001,11830100,37.19051975,23.389999,25.75,54.4,780.15,3,PG
Male,0,Yes,Yes,One year,No,No,50,92252.50088,36901.00035,4612.625044,26.860001,2863900,37.220001,23.60126975,26.4,54.4,780.2,3,PG
Female,0,Yes,No,Month-to-month,Yes,Yes,50,92262.90929,36905.16372,4613.145465,26.870001,865500,37.24319666,22.7700005,26.610001,54.4,780.25,3,PG
Male,0,No,Yes,One year,Yes,Yes,50,92264.67569,36905.87028,4613.233785,53.48,3046400,37.24319666,23.5,26.3050005,54.45,781.25,3,PG
Male,0,Yes,Yes,Month-to-month,No,Yes,50,92266.44016,36906.57606,4613.322008,27,825700,37.299999,23.71480472,26.67,54.45,784.25,3,PG
Male,0,No,Yes,Month-to-month,No,No,50,92285.59528,36914.23811,4614.279764,26.9,636400,37.32,23.860001,26.6,54.45,785.75,3,PG
Male,0,Yes,Yes,One year,Yes,No,50,92302.90274,36921.1611,4615.145137,26.84,1014000,37.389999,24.3899995,26.360001,54.45,788.6,3,PG
Male,0,No,Yes,Month-to-month,Yes,No,50,92315.01871,36926.00748,4615.750936,29.120002,28692600,37.50658648,23.6000005,26.67928193,54.45,789.55,3,PG
Male,1,No,Yes,Month-to-month,Yes,Yes,50,92316.67416,36926.66966,4615.833708,28.450002,5249500,37.529999,23.370001,26.63708087,54.45,790,3,PG
Male,0,No,Yes,Month-to-month,No,No,50,92318.4842,36927.39368,4615.92421,27.450006,4034900,37.529999,23.665001,26.6666716,54.45,790.15,3,PG
Male,0,No,Yes,Month-to-month,Yes,Yes,50,92356.13124,36942.4525,4617.806562,27.440001,1018900,37.57,23.49,26.040001,54.5,791.15,3,PG
Male,0,Yes,Yes,Two year,No,No,50,92358.53596,36943.41438,4617.926798,27.59,5713900,37.580002,23.870001,26.469999,54.5,791.75,3,PG
Female,0,No,Yes,Two year,No,No,50,92360.38256,36944.15303,4618.019128,26.940001,110700,37.630001,23.85,26.450001,54.5,793.55,3,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,50,92361.79165,36944.71666,4618.089583,26.870001,1367400,37.650002,23.9750005,26.07,54.55,795.15,3,PG
Female,0,No,Yes,Two year,Yes,No,50,92370.5239,36948.20956,4618.526195,27.110001,26307800,37.66,23.950001,26.780001,54.55,795.65,3,PG
Male,0,No,Yes,One year,No,No,50,92376.15301,36950.4612,4618.807651,54.349998,325200,37.66804979,24,26.715,54.55,797.1,3,PG
Male,0,Yes,Yes,Month-to-month,Yes,No,50,92399.2905,36959.7162,4619.964525,28.920002,11656300,37.669998,23.69663896,26.53737181,54.55,797.25,3,PG
Male,0,Yes,Yes,Month-to-month,Yes,No,50,92430.61006,36972.24402,4621.530503,27.240007,4463000,37.73,23.84,25.99606114,54.55,798.2,3,PG
Female,0,No,Yes,One year,No,No,50,92443.34647,36977.33859,4622.167324,26.93,709900,37.73,23.9050005,26.68,54.6,799,3,PG
Male,0,No,Yes,Month-to-month,No,Yes,50,92446.69552,36978.67821,4622.334776,26.950001,1459600,37.75,23.82833742,26.5,54.6,801.3,3,PG
Male,0,No,Yes,One year,No,No,50,92449.75484,36979.90194,4622.487742,54.169998,223600,37.75,24.1550005,26.7749995,54.6,803.3,3,PG
Male,0,Yes,Yes,Two year,Yes,No,50,92464.81452,36985.92581,4623.240726,27.1,738500,37.759998,24.24,26.719999,54.6,804.25,3,PG
Male,1,No,Yes,Month-to-month,Yes,Yes,50,92477.75854,36991.10342,4623.887927,27.530001,4143500,37.76967958,23.705,26.32,54.65,804.85,3,PG
Male,0,No,Yes,One year,No,No,50,92528.39673,37011.35869,4626.419837,26.91,3455500,37.7906199,24.209999,26.440001,54.65,805.1,3,PG
Female,0,No,Yes,Month-to-month,Yes,Yes,50,92533.4683,37013.38732,4626.673415,27.76,3141900,37.82,24.84,26.65,54.65,806.95,3,PG
Male,0,No,Yes,Two year,Yes,No,50,92590.28109,37036.11244,4629.514055,27.32,3332500,37.869999,24.47906913,26.82,54.65,808.95,3,PG
Female,0,Yes,Yes,Month-to-month,No,No,50,92616.43321,37046.57328,4630.821661,54.41,1382200,37.880001,24.309999,26.6550005,54.65,810.2,3,PG
Male,1,No,Yes,Month-to-month,Yes,Yes,50,92629.54129,37051.81652,4631.477065,27.280001,1859700,37.889999,25,26.82,54.65,810.3,3,PG
Female,1,No,Yes,Month-to-month,Yes,Yes,50,92634.37956,37053.75182,4631.718978,27.370001,844700,37.900002,23.52,26.84,54.65,810.45,3,PG
Female,0,Yes,Yes,Two year,No,No,50,92641.53755,37056.61502,4632.076878,27.610001,2826200,37.98,24.309999,26.92,54.7,810.7,3,PG
Female,0,Yes,Yes,One year,No,No,50,92693.24618,37077.29847,4634.662309,27.25,2054300,38,24.43,26.85,54.7,811.65,3,PG
Female,1,No,Yes,Month-to-month,Yes,Yes,50,92698.24328,37079.29731,4634.912164,27.219999,294700,38.02,24.52,26.620001,54.75,811.8,3,PG
Female,1,No,Yes,Two year,No,No,50,92721.57445,37088.62978,4636.078723,27.5,789700,38.029999,24.9,26.959999,54.75,812.4,3,PG
Male,0,No,Yes,Two year,Yes,No,50,92722.3745,37088.9498,4636.118725,27.1,42590900,38.099998,24.174999,26.530001,54.75,812.5,3,PG
Male,0,No,Yes,Month-to-month,Yes,Yes,51,92764.61322,37105.84529,4638.230661,54.740002,262400,38.099998,24.629999,27.0149995,54.75,813.3,3,PG
Female,0,No,Yes,Month-to-month,No,Yes,51,92765.02503,37106.01001,4638.251252,27.129999,729400,38.130001,24.35,26.700001,54.75,813.45,3,PG
Male,1,No,Yes,Month-to-month,Yes,Yes,51,92765.71844,37106.28738,4638.285922,27.48,39335700,38.139999,24.049999,26.82,54.75,813.85,3,PG
Male,0,No,No,Month-to-month,Yes,Yes,51,92779.16866,37111.66746,4638.958433,56.650002,748200,38.220001,23.9699995,26.9699995,54.8,814.75,3,PG
Female,0,Yes,Yes,Month-to-month,Yes,No,51,92784.5973,37113.83892,4639.229865,27.51,1664400,38.310001,24.18,27.01,54.8,815.5,3,PG
Male,0,Yes,Yes,Month-to-month,No,No,51,92790.35253,37116.14101,4639.517627,27.049999,969000,38.3568473,24.24,26.700001,54.8,816.8,3,PG
Female,0,No,Yes,Month-to-month,No,No,51,92822.71632,37129.08653,4641.135816,27.280001,997900,38.360001,23.99,27.049999,54.85,818.45,3,PG
Female,1,No,Yes,Month-to-month,Yes,Yes,51,92832.52191,37133.00877,4641.626096,54.540001,1307200,38.400002,24.2700005,26.75,54.85,819.4,3,PG
Female,0,No,Yes,Two year,Yes,No,51,92862.44298,37144.97719,4643.122149,28.800001,13906600,38.470001,24.200001,26.6603614,54.85,819.55,3,PG
Female,1,No,Yes,One year,Yes,No,51,92866.25684,37146.50274,4643.312842,54.5,2533400,38.540001,24.66,26.2299995,54.9,820.5,3,PG
Male,0,Yes,Yes,Month-to-month,Yes,No,51,92866.70795,37146.68318,4643.335398,27.799999,8415800,38.669998,24.4449995,27.139999,54.9,824.75,3,PG
Female,0,Yes,No,Month-to-month,Yes,No,51,92868.88606,37147.55442,4643.444303,27.459999,1021900,38.720001,24.58,27.09,54.9,824.85,3,PG
Male,0,No,Yes,Month-to-month,Yes,Yes,51,92871.04997,37148.41999,4643.552499,27.379999,618100,38.759998,24.6550005,27.09,54.9,825.1,3,PG
Male,0,No,Yes,One year,Yes,No,51,92886.13113,37154.45245,4644.306557,27.299999,1982400,38.799999,24.200001,26.68,54.9,825.4,3,PG
Male,0,No,Yes,One year,No,No,51,92897.80712,37159.12285,4644.890356,27.299999,9555900,38.82,24.379999,26.389999,54.95,825.7,3,PG
Female,0,Yes,Yes,Month-to-month,No,No,51,92912.54025,37165.0161,4645.627013,30.330002,3924800,38.849998,23.98,26.88524772,54.95,826.1,3,PG
Female,0,Yes,Yes,Month-to-month,No,Yes,51,92919.61338,37167.84535,4645.980669,54.75,824200,38.900002,23.98,26.8999995,54.95,827.05,3,PG
Male,0,Yes,Yes,Month-to-month,Yes,Yes,51,92937.84979,37175.13991,4646.89249,27.559999,4901700,38.900002,24.125,26.49,55,827.3,3,PG
Female,0,No,Yes,Month-to-month,No,No,51,92946.12489,37178.44996,4647.306245,27.219999,25791200,38.950001,24.74,26.85,55,827.45,3,PG
Male,1,No,Yes,Month-to-month,Yes,Yes,51,92959.75808,37183.90323,4647.987904,27.48,3479000,38.98,25,26.65,55,828.05,3,PG
Male,0,No,Yes,Month-to-month,Yes,No,51,92971.19726,37188.4789,4648.559863,30.240001,2963700,39.029999,24.790001,27.04918215,55,828.2,3,Graduation
Female,0,Yes,Yes,Two year,No,No,51,92996.08299,37198.4332,4649.80415,27.49,1240900,39.049999,24.559999,27.139999,55,828.85,3,Graduation
Female,1,No,Yes,Month-to-month,Yes,Yes,51,92997.92746,37199.17098,4649.896373,27.219999,954100,39.07,24.58,26.83,55.05,829.1,3,Graduation
Female,0,No,Yes,Month-to-month,No,No,51,93005.90651,37202.36261,4650.295326,27.299999,7727900,39.240002,25.33,26.52,55.05,829.3,3,Graduation
Female,0,Yes,Yes,Two year,Yes,No,51,93034.99615,37213.99846,4651.749808,27.360001,3940400,39.240002,24.51,26.690001,55.05,829.55,3,Graduation
Male,0,Yes,Yes,Two year,Yes,No,51,93044.06952,37217.62781,4652.203476,28.059999,7752000,39.279999,24.5,27.200001,55.1,830.25,3,Graduation
